event_id,time,src,dst,country,event_type,label
13871,159.0,Protester (Egypt),Police (Egypt),Egypt,17025704,1
13870,159.0,Protester (Egypt),Unspecified Actor,Egypt,17025703,1
13869,159.0,Protester (Yemen),Yemeni Armed Forces,Yemen,17025698,1
13900,159.0,Citizen (India),Unspecified Actor,India,17023523,1
13899,159.0,Student (India),Unspecified Actor,India,17023510,1
13898,159.0,Student (India),Unspecified Actor,India,17023508,1
13897,159.0,Opposition Activist (Azerbaijan),Unspecified Actor,Azerbaijan,17023481,1
13896,159.0,Citizen (India),Unspecified Actor,India,17023476,1
13895,159.0,Citizen (India),Unspecified Actor,India,17023473,1
13894,159.0,Protester (France),Unspecified Actor,France,17023460,1
13890,159.0,Protester (Egypt),Military Police (Egypt),Egypt,17023403,1
13891,159.0,Citizen (Egypt),Unspecified Actor,Egypt,17023404,1
13888,159.0,Telugu Desam Party,Unspecified Actor,India,17023394,1
13889,159.0,Citizen (India),Unspecified Actor,India,17023398,1
13887,159.0,Citizen (India),Unspecified Actor,India,17023392,1
13886,159.0,Protester (Egypt),Unspecified Actor,Egypt,17023388,1
13910,159.0,Protester (Egypt),Police (Egypt),Egypt,17024793,1
13885,159.0,Protester (Peru),Police (Peru),Peru,17023357,1
13905,159.0,Citizen (Argentina),Unspecified Actor,Argentina,17023658,1
13901,159.0,Activist (India),Unspecified Actor,India,17023539,1
13902,159.0,Protester (India),Unspecified Actor,India,17023540,1
13903,159.0,Citizen (India),Unspecified Actor,India,17023550,1
13907,159.0,Protester (Syria),Unspecified Actor,Syria,17024773,1
13904,159.0,Citizen (Argentina),Unspecified Actor,Argentina,17023654,1
13906,159.0,Citizen (Yemen),Unspecified Actor,Yemen,17024754,1
13829,159.0,Activist (India),Unspecified Actor,India,17025337,1
13830,159.0,Anna Hazare,Unspecified Actor,India,17025338,1
13845,159.0,Protester (Hungary),Unspecified Actor,Hungary,17025481,1
13844,159.0,Labor Union (Hungary),Unspecified Actor,Hungary,17025480,1
13811,159.0,Citizen (Syria),Unspecified Actor,Syria,17025056,1
13810,159.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,17025049,1
13809,159.0,Citizen (Syria),Unspecified Actor,Syria,17025037,1
13808,159.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,17025021,1
13807,159.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17024990,1
13798,159.0,Protester (Egypt),Police (Egypt),Egypt,17024900,1
13797,159.0,Citizen (Egypt),Unspecified Actor,Egypt,17024898,1
13796,159.0,People Associated with the Opposition (Djibouti),Unspecified Actor,Djibouti,17024881,1
13803,159.0,Protester (Egypt),Egyptian Armed Forces,Egypt,17024969,1
13802,159.0,Citizen (Syria),Unspecified Actor,Syria,17024949,1
13801,159.0,Citizen (United States),Unspecified Actor,United States,17024948,1
13800,159.0,Citizen (Egypt),Unspecified Actor,Egypt,17024902,1
13799,159.0,Protester (Egypt),Military Police (Egypt),Egypt,17024899,1
13813,159.0,Citizen (Syria),Unspecified Actor,Syria,17025058,1
13812,159.0,Protester (Syria),Unspecified Actor,Syria,17025057,1
13804,159.0,Protester (Egypt),High Ranking Military Personnel (Egypt),Egypt,17024970,1
13814,159.0,Protester (Syria),Unspecified Actor,Syria,17025059,1
13818,159.0,Protester (Syria),Bashar al-Assad,Syria,17025080,1
13815,159.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17025060,1
13816,159.0,Citizen (Australia),Unspecified Actor,Australia,17025070,1
13817,159.0,Citizen (Algeria),Abdelaziz Bouteflika,Algeria,17025077,1
13839,159.0,Protester (Hungary),Unspecified Actor,Hungary,17025422,1
13840,159.0,Protester (Syria),Unspecified Actor,Syria,17025429,1
13841,159.0,European Union,Unspecified Actor,nan,17025470,1
13842,159.0,Labor Union (Hungary),Unspecified Actor,Hungary,17025471,1
13843,159.0,Citizen (Hungary),Unspecified Actor,Hungary,17025472,1
13868,159.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,17025697,1
13837,159.0,Protester (Egypt),Egyptian Armed Forces,Egypt,17025400,1
13838,159.0,Protester (Egypt),Unspecified Actor,Egypt,17025399,1
13846,159.0,Protester (Egypt),Unspecified Actor,Egypt,17025490,1
13877,159.0,Citizen (Australia),Unspecified Actor,Australia,17025781,1
13876,159.0,Citizen (Australia),Unspecified Actor,Australia,17025780,1
13834,159.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17025388,1
13835,159.0,New Azerbaijan Party,Military (International),Azerbaijan,17025393,1
13833,159.0,Protester (Syria),Bashar al-Assad,Syria,17025386,1
13832,159.0,Protester (Egypt),Egyptian Armed Forces,Egypt,17025377,1
13831,159.0,Protester (Egypt),Egyptian Armed Forces,Egypt,17025376,1
13806,159.0,Citizen (Egypt),Unspecified Actor,Egypt,17024974,1
13805,159.0,Protester (Egypt),Unspecified Actor,Egypt,17024971,1
13836,159.0,Protester (Egypt),Unspecified Actor,Egypt,17025398,1
13851,159.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17025550,1
13850,159.0,Citizen (Syria),Unspecified Actor,Syria,17025549,1
13849,159.0,Citizen (Syria),Unspecified Actor,Syria,17025548,1
13848,159.0,Labor Union (Hungary),Unspecified Actor,Hungary,17025522,1
13847,159.0,European Union,Unspecified Actor,nan,17025521,1
13828,159.0,Civic Group (Burundi),Unspecified Actor,Burundi,17025330,1
13795,159.0,Citizen (Lebanon),Unspecified Actor,Lebanon,17024843,1
13794,159.0,Protester (Spain),Spain,Spain,17024828,1
13793,159.0,Citizen (Nigeria),Unspecified Actor,Nigeria,17024800,1
13792,159.0,Religion (Libya),Turkey,Libya,17024799,1
13820,159.0,Protester (Egypt),Egyptian Armed Forces,Egypt,17025090,1
13819,159.0,Protester (Egypt),Unspecified Actor,Egypt,17025089,1
13941,160.0,Activist (Lebanon),Unspecified Actor,Lebanon,17027652,1
13911,160.0,Protester (Egypt),Egypt,Egypt,17027178,1
13912,160.0,Protester (Egypt),Unspecified Actor,Egypt,17027177,1
13913,160.0,Protester (National United Front for Democracy Against Dictatorship),Unspecified Actor,Thailand,17027179,1
13914,160.0,Protester (National United Front for Democracy Against Dictatorship),Unspecified Actor,Thailand,17027180,1
13916,160.0,Activist (United States),Unspecified Actor,United States,17027198,1
13915,160.0,Protester (Thailand),Unspecified Actor,Thailand,17027181,1
13925,160.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,17027455,1
13924,160.0,Citizen (Yemen),Unspecified Actor,Yemen,17027414,1
13974,160.0,Citizen (India),Unspecified Actor,India,17025866,1
13975,160.0,Citizen (India),Unspecified Actor,India,17025870,1
13976,160.0,Protester (France),Unspecified Actor,France,17025878,1
13977,160.0,Activist (A Just Russia Party),Unspecified Actor,Russian Federation,17025923,1
13978,160.0,Citizen (Russia),Unspecified Actor,Russian Federation,17025926,1
13979,160.0,Citizen (India),Unspecified Actor,India,17025955,1
13980,160.0,Activist (Russia),Police (Russia),Russian Federation,17025966,1
13949,160.0,Citizen (Yemen),Unspecified Actor,Yemen,17027792,1
13950,160.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,17027793,1
13951,160.0,Protester (Yemen),Ali Abdullah Saleh,Yemen,17027794,1
13952,160.0,Protester (Yemen),Unspecified Actor,Yemen,17027810,1
13953,160.0,Protester (Yemen),Unspecified Actor,Yemen,17027837,1
13954,160.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17027863,1
13955,160.0,Citizen (Peru),Unspecified Actor,Peru,17027909,1
13988,160.0,Citizen (Venezuela),Unspecified Actor,Venezuela,17026061,1
13989,160.0,Citizen (Venezuela),Unspecified Actor,Venezuela,17026069,1
13958,160.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,17027934,1
13959,160.0,Protester (Yemen),Ali Abdullah Saleh,Yemen,17027935,1
13960,160.0,Citizen (Egypt),Unspecified Actor,Egypt,17027954,1
13961,160.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17027970,1
13962,160.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,17027992,1
13963,160.0,Protester (Yemen),Police (Yemen),Yemen,17027991,1
13964,160.0,Bharatiya Janata,Unspecified Actor,India,17028017,1
13933,160.0,Protester (Thailand),Military (Thailand),Thailand,17027574,1
13934,160.0,Protester (Yemen),Unspecified Actor,Yemen,17027583,1
13935,160.0,Anna Hazare,Unspecified Actor,India,17027596,1
13936,160.0,Citizen (Egypt),Unspecified Actor,Egypt,17027600,1
13937,160.0,Protester (Egypt),Mohamed Hussein Tantawi,Egypt,17027601,1
13938,160.0,Protester (Bahrain),Unspecified Actor,Bahrain,17027622,1
13939,160.0,Protester (Egypt),Unspecified Actor,Egypt,17027629,1
13972,160.0,Citizen (India),Unspecified Actor,India,17025864,1
13973,160.0,Citizen (India),Unspecified Actor,India,17025865,1
13942,160.0,Protester (Egypt),Unspecified Actor,Egypt,17027712,1
13943,160.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17027715,1
13944,160.0,Justice Party,Unspecified Actor,Ukraine,17027749,1
13945,160.0,Protester (Russia),Unspecified Actor,Russian Federation,17027750,1
13946,160.0,Protester (Thailand),Military (Thailand),Thailand,17027764,1
13947,160.0,Protester (Egypt),Police (Egypt),Egypt,17027779,1
13948,160.0,Citizen (Syria),Military Personnel - Special (Syria),Syria,17027783,1
13917,160.0,Activist (Jordan),Unspecified Actor,Jordan,17027276,1
13918,160.0,Rights Activist (Bahrain),Unspecified Actor,Bahrain,17027304,1
13919,160.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,17027349,1
13920,160.0,Citizen (Yemen),Unspecified Actor,Yemen,17027367,1
13921,160.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17027377,1
13922,160.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17027407,1
13923,160.0,Protester (Yemen),Ali Abdullah Saleh,Yemen,17027415,1
13956,160.0,Citizen (Afghanistan),Religion (United States),Afghanistan,17027917,1
13957,160.0,Citizen (Yemen),Unspecified Actor,Yemen,17027933,1
13926,160.0,Citizen (Afghanistan),United Nations,Afghanistan,17027456,1
13927,160.0,Protester (Thailand),Military (Thailand),Thailand,17027484,1
13928,160.0,Children (Yemen),Unspecified Actor,Yemen,17027503,1
13929,160.0,Protester (Egypt),Unspecified Actor,Egypt,17027528,1
13930,160.0,Protester (Thailand),Unspecified Actor,Thailand,17027562,1
13931,160.0,Protester (Thailand),Military (Thailand),Thailand,17027563,1
13932,160.0,National United Front for Democracy Against Dictatorship,Abhisit Vejjajiva,Thailand,17027561,1
13940,160.0,Citizen (Lebanon),Unspecified Actor,Lebanon,17027651,1
13966,160.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17028035,1
13967,160.0,Protester (Egypt),Egypt,Egypt,17028059,1
13965,160.0,Employee (India),Unspecified Actor,India,17028019,1
13990,160.0,Citizen (Venezuela),Unspecified Actor,Venezuela,17026073,1
13987,160.0,Nurse (Venezuela),Unspecified Actor,Venezuela,17026054,1
13982,160.0,Communist Party of India,Unspecified Actor,India,17025991,1
13981,160.0,Citizen (Russia),Police (Russia),Russian Federation,17025978,1
13983,160.0,Anna Hazare,Unspecified Actor,India,17026014,1
13994,160.0,Protester (Egypt),Unspecified Actor,Egypt,17027168,1
13971,160.0,Activist (India),Unspecified Actor,India,17025859,1
13969,160.0,Rights Activist (Syria),Unspecified Actor,Syria,17025844,1
13970,160.0,Women (India),Unspecified Actor,India,17025853,1
13968,160.0,Protester (Egypt),Egypt,Egypt,17028060,1
13993,160.0,Citizen (Lebanon),Unspecified Actor,Lebanon,17027159,1
13991,160.0,Labor Union (Bolivia),Unspecified Actor,Bolivia,17026084,1
13992,160.0,Protester (Yemen),Police (Yemen),Yemen,17027155,1
13984,160.0,Citizen (India),Unspecified Actor,India,17026017,1
13985,160.0,Activist (Russia),Unspecified Actor,Russian Federation,17026024,1
13986,160.0,Citizen (Venezuela),Unspecified Actor,Venezuela,17026055,1
14060,161.0,Citizen (India),Unspecified Actor,India,17028101,1
14029,161.0,Student (Syria),Unspecified Actor,Syria,17031490,1
14030,161.0,Student (Syria),Unspecified Actor,Syria,17031491,1
14031,161.0,Student (Syria),Unspecified Actor,Syria,17031492,1
14032,161.0,Protester (Yemen),Unspecified Actor,Yemen,17031632,1
14033,161.0,Citizen (Libya),Unspecified Actor,Libya,17031795,1
14034,161.0,Party Member (United States),Unspecified Actor,United States,17031882,1
14035,161.0,Protester (Syria),Bashar al-Assad,Syria,17031901,1
14068,161.0,Citizen (Syria),Unspecified Actor,Syria,17028308,1
14069,161.0,Protester (France),Police (France),France,17028309,1
14038,161.0,Protester (Thailand),Unspecified Actor,Thailand,17031951,1
14039,161.0,Protester (Thailand),Unspecified Actor,Thailand,17031952,1
14040,161.0,Protester (Thailand),Unspecified Actor,Thailand,17031953,1
14041,161.0,Citizen (Iran),Police (Iran),Iran,17032033,1
14042,161.0,Citizen (Egypt),Egypt,Egypt,17032037,1
14043,161.0,Student (Syria),Unspecified Actor,Syria,17032074,1
14076,161.0,Opposition Activist (Azerbaijan),Unspecified Actor,Azerbaijan,17028491,1
14045,161.0,Student (Syria),Unspecified Actor,Syria,17032076,1
14046,161.0,Protester (Syria),Unspecified Actor,Syria,17032077,1
14047,161.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17032119,1
14048,161.0,Employee (Mozambique),Business (Mozambique),Mozambique,17032199,1
14049,161.0,Citizen (Libya),Unspecified Actor,Libya,17032203,1
14050,161.0,Citizen (Libya),Unspecified Actor,Libya,17032259,1
14051,161.0,Protester (Egypt),Unspecified Actor,Egypt,17032281,1
14084,161.0,Student (Algeria),Unspecified Actor,Algeria,17030653,1
14085,161.0,Protester (Tunisia),City Mayor (Tunisia),Tunisia,17030673,1
14054,161.0,Kizza Besigye,Unspecified Actor,Uganda,17032362,1
14055,161.0,Protester (Uganda),Unspecified Actor,Uganda,17032364,1
14056,161.0,Protester (Uganda),Police (Uganda),Uganda,17032363,1
14057,161.0,Refugee (Italy),Unspecified Actor,Italy,17032389,1
14058,161.0,Citizen (Japan),Industry (Japan),Japan,17028087,1
14059,161.0,Citizen (Hong Kong),Unspecified Actor,Hong Kong,17028088,1
14061,161.0,Activist (India),Unspecified Actor,India,17028110,1
14062,161.0,Civic Group (India),Unspecified Actor,India,17028111,1
14063,161.0,Citizen (Japan),Unspecified Actor,Japan,17028122,1
14064,161.0,Citizen (Tunisia),Unspecified Actor,Tunisia,17028147,1
14066,161.0,Citizen (France),Unspecified Actor,France,17028261,1
14065,161.0,People Associated with the Opposition (Uganda),Unspecified Actor,Uganda,17028195,1
14067,161.0,Student (Syria),Unspecified Actor,Syria,17028307,1
14071,161.0,Citizen (France),France,France,17028340,1
14074,161.0,Protester (Iraq),Iraqi Kurds,Iraq,17028437,1
14070,161.0,Children (South Africa),Unspecified Actor,South Africa,17028326,1
14073,161.0,Protester (Egypt),Egyptian Armed Forces,Egypt,17028436,1
14072,161.0,Protester (France),Police (France),France,17028371,1
14075,161.0,Protester (Iraq),Military Personnel - Special (Iraq),Iraq,17028438,1
14079,161.0,Citizen (Hungary),Unspecified Actor,Hungary,17028538,1
14078,161.0,Anna Hazare,Unspecified Actor,India,17028500,1
14077,161.0,Protester (France),Police (France),France,17028497,1
14089,161.0,Protester (Egypt),Unspecified Actor,Egypt,17030756,1
14086,161.0,Activist (Burkina Faso),Unspecified Actor,Burkina Faso,17030683,1
14088,161.0,Protester (Egypt),Unspecified Actor,Egypt,17030752,1
14080,161.0,Citizen (Venezuela),Unspecified Actor,Venezuela,17028597,1
14082,161.0,Citizen (Lebanon),Unspecified Actor,Lebanon,17030650,1
14081,161.0,Protester (Yemen),Police (Yemen),Yemen,17030620,1
14083,161.0,Citizen (Syria),Government (Syria),Syria,17030651,1
14087,161.0,Protester (Egypt),Unspecified Actor,Egypt,17030699,1
14019,161.0,Protester (Uganda),Unspecified Actor,Uganda,17031254,1
14018,161.0,Kizza Besigye,Unspecified Actor,Uganda,17031252,1
14017,161.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17031249,1
14016,161.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17031248,1
14015,161.0,Citizen (Libya),Unspecified Actor,Libya,17031231,1
14014,161.0,Legislature (Somalia),Unspecified Actor,Somalia,17031214,1
14013,161.0,Citizen (Mozambique),Unspecified Actor,Mozambique,17031153,1
14044,161.0,Student (Syria),Unspecified Actor,Syria,17032075,1
14028,161.0,University of Tehran,United States,Iran,17031474,1
13997,161.0,Citizen (Egypt),Unspecified Actor,Egypt,17030913,1
13998,161.0,Christian (Pakistan),Unspecified Actor,Pakistan,17030961,1
13999,161.0,Student (Turkey),Unspecified Actor,Turkey,17030963,1
14000,161.0,Citizen (Uganda),Unspecified Actor,Uganda,17030982,1
14001,161.0,Kizza Besigye,Unspecified Actor,Uganda,17030984,1
14002,161.0,Citizen (Uganda),Unspecified Actor,Uganda,17030983,1
14003,161.0,Protester (Egypt),Unspecified Actor,Egypt,17031032,1
14036,161.0,Student (Iran),Saudi Arabia,Iran,17031910,1
14037,161.0,Student (Syria),Unspecified Actor,Syria,17031937,1
14006,161.0,Kizza Besigye,Unspecified Actor,Uganda,17031069,1
14007,161.0,Citizen (Libya),Unspecified Actor,Libya,17031075,1
14008,161.0,Protester (Egypt),Military Police (Egypt),Egypt,17031089,1
14009,161.0,Protester (Egypt),Egyptian Armed Forces,Egypt,17031095,1
14010,161.0,Employee (Libya),North Atlantic Treaty Organization,Libya,17031114,1
14011,161.0,Citizen (Libya),Turkey,Libya,17031145,1
14027,161.0,University of Tehran,Saudi Arabia,Iran,17031475,1
14026,161.0,Muslim (Kenya),Unspecified Actor,Kenya,17031348,1
14025,161.0,Citizen (France),France,France,17031323,1
14024,161.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17031277,1
14023,161.0,Protester (Uganda),Police (Uganda),Uganda,17031257,1
14022,161.0,Protester (Uganda),Unspecified Actor,Uganda,17031258,1
14053,161.0,Citizen (Peru),Unspecified Actor,Peru,17032339,1
14052,161.0,Activist (India),Party Member (India),India,17032289,1
13995,161.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17030889,1
14004,161.0,Protester (India),Police (India),India,17031037,1
13996,161.0,Democracy Activist (Egypt),Unspecified Actor,Egypt,17030912,1
14005,161.0,Kizza Besigye,Unspecified Actor,Uganda,17031066,1
14020,161.0,Protester (Uganda),Police (Uganda),Uganda,17031253,1
14021,161.0,Kizza Besigye,Unspecified Actor,Uganda,17031256,1
14012,161.0,Citizen (Libya),Unspecified Actor,Libya,17031152,1
14148,162.0,Protester (Swaziland),Police (Swaziland),Swaziland,17036786,1
14124,162.0,Employee (Mozambique),Business (Mozambique),Mozambique,17035964,1
14093,162.0,Citizen (Mexico),Unspecified Actor,Mexico,17035271,1
14094,162.0,Citizen (Thailand),Unspecified Actor,Thailand,17035295,1
14095,162.0,Protester (National United Front for Democracy Against Dictatorship),Unspecified Actor,Thailand,17035298,1
14096,162.0,Protester (Syria),Military Personnel - Special (Syria),Syria,17035300,1
